step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
4510,400984,18040,0.0061159035117138915,1.0,1.0,,,,,
4511,401084,18044,0.005194851383055219,1.0,1.0,,,,,
4512,401152,18048,0.0069529172634136315,1.0,1.0,,,,,
4513,401220,18052,0.006918183690400248,1.0,1.0,0.007130683960286462,1.0,1.0,,
4514,401320,18056,0.0057505458302661815,1.0,1.0,,,,,
4515,401388,18060,0.006881486922883653,1.0,1.0,,,,,
4516,401488,18064,0.004794199767549473,1.0,1.0,,,,,
4517,401588,18068,0.005031820224960579,1.0,1.0,,,,,
4518,401688,18072,0.005618976841784663,1.0,1.0,,,,,
4519,401788,18076,0.005983006975963257,1.0,1.0,,,,,
4520,401856,18080,0.006890399737153388,1.0,1.0,,,,,
4521,401924,18084,0.007864182719211854,1.0,1.0,0.009132240342248537,1.0,1.0,,
4522,402056,18088,0.005443178000722143,1.0,1.0,,,,,
4523,402156,18092,0.003714402097488025,1.0,1.0,,,,,
4524,402224,18096,0.008263778064662974,1.0,1.0,,,,,
4525,402292,18100,0.007429051816069893,1.0,1.0,,,,,
4526,402392,18104,0.005243071969333737,1.0,1.0,,,,,
4527,402460,18108,0.006102134676884249,1.0,1.0,,,,,
4528,402560,18112,0.006430138394075017,1.0,1.0,,,,,
4529,402660,18116,0.004826745061905721,1.0,1.0,0.007531719315670387,1.0,1.0,,
4530,402760,18120,0.0034290765224354904,1.0,1.0,,,,,
4531,402860,18124,0.004181937684946367,1.0,1.0,,,,,
4532,402960,18128,0.004250138293925568,1.0,1.0,,,,,
4533,403028,18132,0.008218487735749137,1.0,1.0,,,,,
4534,403128,18136,0.005537400940029708,1.0,1.0,,,,,
4535,403228,18140,0.00704146558756212,1.0,1.0,,,,,
4536,403296,18144,0.00809685159283892,1.0,1.0,,,,,
4537,403364,18148,0.005488566619604533,1.0,1.0,0.00942547452865476,1.0,1.0,,
4538,403464,18152,0.0073742614260733546,1.0,1.0,,,,,
4539,403564,18156,0.004609212835711992,1.0,1.0,,,,,
4540,403664,18160,0.0037806795050305732,1.0,1.0,,,,,
4541,403764,18164,0.00691411779641669,1.0,1.0,,,,,
4542,403864,18168,0.005750836001203794,1.0,1.0,,,,,
4543,403932,18172,0.007626278987666347,1.0,1.0,,,,,
4544,404000,18176,0.0071475788862110975,1.0,1.0,,,,,
4545,404068,18180,0.007703760994739214,1.0,1.0,0.007965678087042107,1.0,1.0,,
4546,404136,18184,0.006413755288625006,1.0,1.0,,,,,
4547,404236,18188,0.0050180226131962755,1.0,1.0,,,,,
4548,404304,18192,0.00903454731648786,1.0,1.0,,,,,
4549,404404,18196,0.005537053374519256,1.0,1.0,,,,,
4550,404472,18200,0.004954080461582038,1.0,1.0,,,,,
4551,404572,18204,0.005412685309627297,1.0,1.0,,,,,
4552,404640,18208,0.007037362840313293,1.0,1.0,,,,,
4553,404708,18212,0.0088527025451981,1.0,1.0,0.007374228055753705,1.0,1.0,,
4554,404808,18216,0.00472102581032047,1.0,1.0,,,,,
4555,404908,18220,0.0057777856260313835,1.0,1.0,,,,,
4556,404976,18224,0.007957716415816947,1.0,1.0,,,,,
4557,405076,18228,0.006285486284919178,1.0,1.0,,,,,
4558,405176,18232,0.0065880484493918345,1.0,1.0,,,,,
4559,405244,18236,0.006611364074181979,1.0,1.0,,,,,
4560,405312,18240,0.0067898757441607685,1.0,1.0,,,,,
4561,405380,18244,0.007953430376044644,1.0,1.0,0.006900845951644356,1.0,1.0,,
4562,405448,18248,0.006323940302840611,1.0,1.0,,,,,
4563,405548,18252,0.005532906393336579,1.0,1.0,,,,,
4564,405648,18256,0.00606867627765079,1.0,1.0,,,,,
4565,405716,18260,0.008946918719418405,1.0,1.0,,,,,
4566,405816,18264,0.005807188791662127,1.0,1.0,,,,,
4567,405916,18268,0.005673580991196351,1.0,1.0,,,,,
4568,405984,18272,0.007442968575565984,1.0,1.0,,,,,
4569,406084,18276,0.004870177279149531,1.0,1.0,0.008410926377309709,1.0,1.0,,
4570,406152,18280,0.0074288676598232685,1.0,1.0,,,,,
4571,406252,18284,0.0053539141306664815,1.0,1.0,,,,,
4572,406352,18288,0.004815950492628929,1.0,1.0,,,,,
4573,406420,18292,0.007861458724532975,1.0,1.0,,,,,
4574,406552,18296,0.005061134647409169,1.0,1.0,,,,,
4575,406652,18300,0.007124872141655392,1.0,1.0,,,,,
4576,406752,18304,0.006192454517782171,1.0,1.0,,,,,
4577,406852,18308,0.005861584285342143,1.0,1.0,0.00773658328367972,1.0,1.0,,
4578,406920,18312,0.0070903914382932955,1.0,1.0,,,,,
4579,407020,18316,0.006984347087181534,1.0,1.0,,,,,
4580,407120,18320,0.00530446674641316,1.0,1.0,,,,,
4581,407220,18324,0.006006311067077329,1.0,1.0,,,,,
4582,407320,18328,0.0074908569177097204,1.0,1.0,,,,,
4583,407420,18332,0.005609575032179422,1.0,1.0,,,,,
4584,407488,18336,0.007848192003306593,1.0,1.0,,,,,
4585,407588,18340,0.006371236140115735,1.0,1.0,0.009579974223082433,1.0,1.0,,
4586,407688,18344,0.005473889385666742,1.0,1.0,,,,,
4587,407756,18348,0.0052365229065164,1.0,1.0,,,,,
4588,407856,18352,0.006032252233488435,1.0,1.0,,,,,
4589,407956,18356,0.0071595374376718125,1.0,1.0,,,,,
4590,408056,18360,0.00505091821445042,1.0,1.0,,,,,
4591,408156,18364,0.005346648347482392,1.0,1.0,,,,,
4592,408256,18368,0.004654932810293436,1.0,1.0,,,,,
4593,408356,18372,0.005266013248215274,1.0,1.0,0.010366073034564442,1.0,1.0,,
4594,408456,18376,0.006077281985819288,1.0,1.0,,,,,
4595,408556,18380,0.006679288292603711,1.0,1.0,,,,,
4596,408656,18384,0.006476905463547052,1.0,1.0,,,,,
4597,408724,18388,0.007694438978419669,1.0,1.0,,,,,
4598,408824,18392,0.0054935801222684225,1.0,1.0,,,,,
4599,408924,18396,0.007105858327266196,1.0,1.0,,,,,
4600,409024,18400,0.007999453556125904,1.0,1.0,,,,,
4601,409124,18404,0.006535782361470754,1.0,1.0,0.007956817995760375,1.0,1.0,,
4602,409224,18408,0.005256724560601876,1.0,1.0,,,,,
4603,409324,18412,0.00576891277227664,1.0,1.0,,,,,
4604,409392,18416,0.007889166623177814,1.0,1.0,,,,,
4605,409460,18420,0.0066530392274477285,1.0,1.0,,,,,
4606,409528,18424,0.007349415149675309,1.0,1.0,,,,,
4607,409628,18428,0.007878488271823159,1.0,1.0,,,,,
4608,409696,18432,0.006023156869972191,1.0,1.0,,,,,
4609,409796,18436,0.005822434778079841,1.0,1.0,0.00987392670309582,1.0,1.0,,
4610,409896,18440,0.005311198647096293,1.0,1.0,,,,,
4611,409996,18444,0.006773811427370617,1.0,1.0,,,,,
4612,410096,18448,0.004885653949396911,1.0,1.0,,,,,
4613,410196,18452,0.004224037203101669,1.0,1.0,,,,,
4614,410296,18456,0.0051717824378797175,1.0,1.0,,,,,
4615,410364,18460,0.007678802412995224,1.0,1.0,,,,,
4616,410432,18464,0.008601862073600496,1.0,1.0,,,,,
4617,410500,18468,0.007629787105250898,1.0,1.0,0.008344309631293248,1.0,1.0,,
4618,410600,18472,0.006388051630876439,1.0,1.0,,,,,
4619,410700,18476,0.0036582953206197293,1.0,1.0,,,,,
4620,410768,18480,0.007565764401907736,1.0,1.0,,,,,
4621,410836,18484,0.008656684753544966,1.0,1.0,,,,,
4622,410936,18488,0.006601469790769829,1.0,1.0,,,,,
4623,411036,18492,0.0045472858567107725,1.0,1.0,,,,,
4624,411136,18496,0.005876717308619301,1.0,1.0,,,,,
4625,411204,18500,0.005576338082419773,1.0,1.0,0.0077572910361941895,1.0,1.0,,
4626,411304,18504,0.004823825845989234,1.0,1.0,,,,,
4627,411404,18508,0.005546344316700101,1.0,1.0,,,,,
4628,411472,18512,0.00565078204736297,1.0,1.0,,,,,
4629,411540,18516,0.008022499945253116,1.0,1.0,,,,,
4630,411640,18520,0.008812984013298364,1.0,1.0,,,,,
4631,411740,18524,0.005444332291463544,1.0,1.0,,,,,
4632,411840,18528,0.0046050540655110704,1.0,1.0,,,,,
4633,411908,18532,0.007048040893740222,1.0,1.0,0.00805767627858046,1.0,1.0,,
4634,412008,18536,0.005367377064870352,1.0,1.0,,,,,
4635,412108,18540,0.005966339883713184,1.0,1.0,,,,,
4636,412176,18544,0.007935557971640606,1.0,1.0,,,,,
4637,412244,18548,0.010202651732835336,1.0,1.0,,,,,
4638,412312,18552,0.006808932128634312,1.0,1.0,,,,,
4639,412412,18556,0.006391499473959214,1.0,1.0,,,,,
4640,412480,18560,0.007965186858143616,1.0,1.0,,,,,
4641,412580,18564,0.005406168134582639,1.0,1.0,0.00735832164209178,1.0,1.0,,
4642,412680,18568,0.005471496631735153,1.0,1.0,,,,,
4643,412748,18572,0.00670499764720554,1.0,1.0,,,,,
4644,412848,18576,0.004493176739015231,1.0,1.0,,,,,
4645,412916,18580,0.008771023801880452,1.0,1.0,,,,,
4646,412984,18584,0.00859427270126739,1.0,1.0,,,,,
4647,413084,18588,0.005371643036484681,1.0,1.0,,,,,
4648,413184,18592,0.0057494132652689935,1.0,1.0,,,,,
4649,413284,18596,0.0053995116666990485,1.0,1.0,0.011057779188094656,1.0,1.0,,
4650,413384,18600,0.00726788209666078,1.0,1.0,,,,,
4651,413484,18604,0.004761427028882631,1.0,1.0,,,,,
4652,413552,18608,0.007159520267672137,1.0,1.0,,,,,
4653,413652,18612,0.003293700498409109,1.0,1.0,,,,,
4654,413720,18616,0.008520755291886211,1.0,1.0,,,,,
4655,413788,18620,0.007404950448376884,1.0,1.0,,,,,
4656,413888,18624,0.0057893258913237385,1.0,1.0,,,,,
4657,413956,18628,0.007013373270829764,1.0,1.0,0.00784183883954654,1.0,1.0,,
4658,414056,18632,0.005882406411387536,1.0,1.0,,,,,
4659,414156,18636,0.0059283077370862235,1.0,1.0,,,,,
4660,414256,18640,0.004706185071601123,1.0,1.0,,,,,
4661,414356,18644,0.004949399568954055,1.0,1.0,,,,,
4662,414456,18648,0.005110046625873135,1.0,1.0,,,,,
4663,414556,18652,0.005494745656392553,1.0,1.0,,,,,
4664,414656,18656,0.004927410488656061,1.0,1.0,,,,,
4665,414756,18660,0.006365622347504,1.0,1.0,0.008243857605505625,1.0,1.0,,
4666,414856,18664,0.005462011980811496,1.0,1.0,,,,,
4667,414956,18668,0.00562807751943635,1.0,1.0,,,,,
4668,415056,18672,0.005501952729239576,1.0,1.0,,,,,
4669,415124,18676,0.006645812780940049,1.0,1.0,,,,,
4670,415192,18680,0.0075384593757870984,1.0,1.0,,,,,
4671,415260,18684,0.0062807851586035215,1.0,1.0,,,,,
4672,415328,18688,0.0076675994786998556,1.0,1.0,,,,,
4673,415428,18692,0.005711913188922371,1.0,1.0,0.007291196408208993,1.0,1.0,,
4674,415496,18696,0.007158447799285242,1.0,1.0,,,,,
4675,415596,18700,0.006694169149634059,1.0,1.0,,,,,
4676,415664,18704,0.006774442668865746,1.0,1.0,,,,,
4677,415732,18708,0.007769095084092612,1.0,1.0,,,,,
4678,415800,18712,0.007763867908359572,1.0,1.0,,,,,
4679,415900,18716,0.004680500819077196,1.0,1.0,,,,,
4680,416000,18720,0.004807593688388347,1.0,1.0,,,,,
4681,416068,18724,0.010024351159803473,1.0,1.0,0.00638627962019612,1.0,1.0,,
4682,416168,18728,0.006481176663153908,1.0,1.0,,,,,
4683,416268,18732,0.005401922032091377,1.0,1.0,,,,,
4684,416368,18736,0.004548677205797466,1.0,1.0,,,,,
4685,416468,18740,0.005521085278057225,1.0,1.0,,,,,
4686,416568,18744,0.005633225134762915,1.0,1.0,,,,,
4687,416668,18748,0.007348129622189107,1.0,1.0,,,,,
4688,416768,18752,0.006400315744008935,1.0,1.0,,,,,
4689,416868,18756,0.008708055666154072,1.0,1.0,0.009688649577558552,1.0,1.0,,
4690,416968,18760,0.006981836883686417,1.0,1.0,,,,,
4691,417036,18764,0.008635317410622463,1.0,1.0,,,,,
4692,417136,18768,0.005477602314776593,1.0,1.0,,,,,
4693,417236,18772,0.006471060614942132,1.0,1.0,,,,,
4694,417304,18776,0.006384005438214758,1.0,1.0,,,,,
4695,417404,18780,0.005313905114092611,1.0,1.0,,,,,
4696,417504,18784,0.004717903318058538,1.0,1.0,,,,,
4697,417604,18788,0.007733075167376126,1.0,1.0,0.01094813346137986,1.0,1.0,,
4698,417704,18792,0.0062388211635336435,1.0,1.0,,,,,
4699,417804,18796,0.008081211907628045,1.0,1.0,,,,,
4700,417904,18800,0.00503818757561362,1.0,1.0,,,,,
4701,418004,18804,0.005351132444560657,1.0,1.0,,,,,
4702,418104,18808,0.008674912532599102,1.0,1.0,,,,,
4703,418204,18812,0.004545043424202362,1.0,1.0,,,,,
4704,418304,18816,0.0048867863012092986,1.0,1.0,,,,,
4705,418404,18820,0.005264080628644123,1.0,1.0,0.00786985527728188,1.0,1.0,,
4706,418472,18824,0.0061740268537261046,1.0,1.0,,,,,
4707,418540,18828,0.006608809733066536,1.0,1.0,,,,,
4708,418608,18832,0.007612472577485061,1.0,1.0,,,,,
4709,418740,18836,0.004999197800716502,1.0,1.0,,,,,
4710,418808,18840,0.00825594053405112,1.0,1.0,,,,,
4711,418876,18844,0.006997959807742369,1.0,1.0,,,,,
4712,418944,18848,0.007267480775839986,1.0,1.0,,,,,
4713,419012,18852,0.006525680028718738,1.0,1.0,0.009392746891294265,1.0,1.0,,
4714,419112,18856,0.0056223424846940885,1.0,1.0,,,,,
4715,419180,18860,0.005768517435611074,1.0,1.0,,,,,
4716,419280,18864,0.005779879940122259,1.0,1.0,,,,,
4717,419348,18868,0.005786836345716041,1.0,1.0,,,,,
4718,419480,18872,0.006541913367176928,1.0,1.0,,,,,
4719,419580,18876,0.006734323645064298,1.0,1.0,,,,,
4720,419680,18880,0.007594504196998932,1.0,1.0,,,,,
4721,419780,18884,0.005265287497685722,1.0,1.0,0.007953232804534735,1.0,1.0,,
4722,419880,18888,0.006309610533735111,1.0,1.0,,,,,
4723,419980,18892,0.00641454416037585,1.0,1.0,,,,,
4724,420048,18896,0.007255581947831047,1.0,1.0,,,,,
4725,420116,18900,0.007296867280016954,1.0,1.0,,,,,
4726,420216,18904,0.005962035113802197,1.0,1.0,,,,,
4727,420316,18908,0.005094171641595983,1.0,1.0,,,,,
4728,420416,18912,0.004620549788277325,1.0,1.0,,,,,
4729,420516,18916,0.0069917984291020105,1.0,1.0,0.010774858674197176,1.0,1.0,,
4730,420616,18920,0.005130433814213499,1.0,1.0,,,,,
4731,420684,18924,0.006591139587951921,1.0,1.0,,,,,
4732,420752,18928,0.007088256957585273,1.0,1.0,,,,,
4733,420852,18932,0.0044321664254882865,1.0,1.0,,,,,
4734,420952,18936,0.004995434684465513,1.0,1.0,,,,,
4735,421020,18940,0.009148053921054925,1.0,1.0,,,,,
4736,421088,18944,0.007601193343631394,1.0,1.0,,,,,
4737,421188,18948,0.006022175549339436,1.0,1.0,0.009494626284099042,1.0,1.0,,
4738,421288,18952,0.005997794954701589,1.0,1.0,,,,,
4739,421356,18956,0.007969814104685896,1.0,1.0,,,,,
4740,421456,18960,0.006962458903936871,1.0,1.0,,,,,
4741,421556,18964,0.004921898709250362,1.0,1.0,,,,,
4742,421624,18968,0.006823558304196524,1.0,1.0,,,,,
4743,421692,18972,0.007924258461141491,1.0,1.0,,,,,
4744,421760,18976,0.008576611864479488,1.0,1.0,,,,,
4745,421860,18980,0.005893316222164723,1.0,1.0,0.00614429247865317,1.0,1.0,,
4746,421960,18984,0.008350096856788317,1.0,1.0,,,,,
4747,422060,18988,0.005151909384260568,1.0,1.0,,,,,
4748,422160,18992,0.006901792524625326,1.0,1.0,,,,,
4749,422260,18996,0.005597230044563919,1.0,1.0,,,,,
4750,422328,19000,0.007842617402927346,1.0,1.0,,,,,
4751,422396,19004,0.006919785473308089,1.0,1.0,,,,,
4752,422464,19008,0.007505159302473459,1.0,1.0,,,,,
4753,422532,19012,0.006361027265972936,1.0,1.0,0.009096599722168577,1.0,1.0,,
4754,422600,19016,0.006616333380652934,1.0,1.0,,,,,
4755,422700,19020,0.005216341582584126,1.0,1.0,,,,,
4756,422800,19024,0.006767376657531574,1.0,1.0,,,,,
4757,422900,19028,0.006433544806218522,1.0,1.0,,,,,
4758,422968,19032,0.006557909615867601,1.0,1.0,,,,,
4759,423068,19036,0.005495013204655854,1.0,1.0,,,,,
4760,423136,19040,0.008284003459213062,1.0,1.0,,,,,
4761,423236,19044,0.006862745846570185,1.0,1.0,0.00890203245920846,1.0,1.0,,
4762,423336,19048,0.005354267222070822,1.0,1.0,,,,,
4763,423404,19052,0.0061873092204146295,1.0,1.0,,,,,
4764,423472,19056,0.007606301839987424,1.0,1.0,,,,,
4765,423572,19060,0.006509554866659357,1.0,1.0,,,,,
4766,423640,19064,0.007113247233414058,1.0,1.0,,,,,
4767,423708,19068,0.006314352330613033,1.0,1.0,,,,,
4768,423808,19072,0.006211742358122039,1.0,1.0,,,,,
4769,423908,19076,0.007402656589638355,1.0,1.0,0.007855084116127023,1.0,1.0,,
4770,424008,19080,0.005850958838056453,1.0,1.0,,,,,
4771,424076,19084,0.007899895870690798,1.0,1.0,,,,,
4772,424176,19088,0.005511478847091745,1.0,1.0,,,,,
4773,424276,19092,0.005668271403204426,1.0,1.0,,,,,
4774,424376,19096,0.0052844238853426385,1.0,1.0,,,,,
4775,424476,19100,0.005357206828107408,1.0,1.0,,,,,
4776,424544,19104,0.006182447837521323,1.0,1.0,,,,,
4777,424612,19108,0.005298973369115032,1.0,1.0,0.0061270688774842106,1.0,1.0,,
4778,424712,19112,0.0046694776034510235,1.0,1.0,,,,,
4779,424780,19116,0.007733795940408559,1.0,1.0,,,,,
4780,424880,19120,0.005529086465555053,1.0,1.0,,,,,
4781,424948,19124,0.0061898966439076645,1.0,1.0,,,,,
4782,425016,19128,0.008683960871798851,1.0,1.0,,,,,
4783,425116,19132,0.004498107128652483,1.0,1.0,,,,,
4784,425216,19136,0.004532228773245303,1.0,1.0,,,,,
4785,425284,19140,0.007668940382666421,1.0,1.0,0.008729402087452626,1.0,1.0,,
4786,425384,19144,0.0064979606852967045,1.0,1.0,,,,,
4787,425452,19148,0.0065557927680961305,1.0,1.0,,,,,
4788,425552,19152,0.006885401737833484,1.0,1.0,,,,,
4789,425620,19156,0.00566905862868893,1.0,1.0,,,,,
4790,425688,19160,0.006561204063531783,1.0,1.0,,,,,
4791,425756,19164,0.00724062036125944,1.0,1.0,,,,,
4792,425824,19168,0.005572723951326992,1.0,1.0,,,,,
4793,425892,19172,0.005747165047163279,1.0,1.0,0.00828511154819541,1.0,1.0,,
4794,425960,19176,0.007646809604571212,1.0,1.0,,,,,
4795,426060,19180,0.004841159238757958,1.0,1.0,,,,,
4796,426128,19184,0.007950389408245826,1.0,1.0,,,,,
4797,426196,19188,0.0075911814408361885,1.0,1.0,,,,,
4798,426296,19192,0.007867632186105372,1.0,1.0,,,,,
4799,426364,19196,0.006480330801838373,1.0,1.0,,,,,
4800,426464,19200,0.007778995403306676,1.0,1.0,,,,,
4801,426564,19204,0.0051459460050133935,1.0,1.0,0.007824836134104864,1.0,1.0,,
4802,426664,19208,0.006547072712624881,1.0,1.0,,,,,
4803,426764,19212,0.004640185996804469,1.0,1.0,,,,,
4804,426864,19216,0.005331695242954407,1.0,1.0,,,,,
4805,426964,19220,0.004220494530334757,1.0,1.0,,,,,
4806,427064,19224,0.005477784261349873,1.0,1.0,,,,,
4807,427164,19228,0.0042931466665817675,1.0,1.0,,,,,
4808,427264,19232,0.006817389992625156,1.0,1.0,,,,,
4809,427364,19236,0.0075334461476443395,1.0,1.0,0.008957743669266733,1.0,1.0,,
4810,427432,19240,0.006839949085299716,1.0,1.0,,,,,
4811,427532,19244,0.005609049752019763,1.0,1.0,,,,,
4812,427600,19248,0.006763237113031267,1.0,1.0,,,,,
4813,427668,19252,0.007604168370827011,1.0,1.0,,,,,
4814,427736,19256,0.01116828009596965,1.0,1.0,,,,,
4815,427804,19260,0.006912426045578109,1.0,1.0,,,,,
4816,427904,19264,0.005663299129591969,1.0,1.0,,,,,
4817,428004,19268,0.004834073182149914,1.0,1.0,0.012439986681987402,1.0,1.0,,
4818,428104,19272,0.00457154011505736,1.0,1.0,,,,,
4819,428204,19276,0.004916141971663517,1.0,1.0,,,,,
4820,428272,19280,0.007136077853182599,1.0,1.0,,,,,
4821,428372,19284,0.006122384680218165,1.0,1.0,,,,,
4822,428472,19288,0.00471052172289756,1.0,1.0,,,,,
4823,428540,19292,0.009527136491769846,1.0,1.0,,,,,
4824,428640,19296,0.0058961400653193856,1.0,1.0,,,,,
4825,428708,19300,0.007371345773725224,1.0,1.0,0.013397898757800144,1.0,1.0,,
4826,428808,19304,0.005961364541376971,1.0,1.0,,,,,
4827,428876,19308,0.0060818571735192966,1.0,1.0,,,,,
4828,428944,19312,0.007048131697199854,1.0,1.0,,,,,
4829,429044,19316,0.005803524425692104,1.0,1.0,,,,,
4830,429112,19320,0.007129834306163262,1.0,1.0,,,,,
4831,429180,19324,0.006711226901249425,1.0,1.0,,,,,
4832,429280,19328,0.00540699037054092,1.0,1.0,,,,,
4833,429348,19332,0.008268472879910078,1.0,1.0,0.014446148797178975,1.0,1.0,,
4834,429416,19336,0.005114393570656474,1.0,1.0,,,,,
4835,429484,19340,0.00876240047272776,1.0,1.0,,,,,
4836,429552,19344,0.006606884199057203,1.0,1.0,,,,,
4837,429652,19348,0.005301505868548682,1.0,1.0,,,,,
4838,429752,19352,0.004382697312284355,1.0,1.0,,,,,
4839,429852,19356,0.004349305970097579,1.0,1.0,,,,,
4840,429920,19360,0.005877817453914371,1.0,1.0,,,,,
4841,430052,19364,0.006887566162431967,1.0,1.0,0.007155465347885226,1.0,1.0,,
4842,430120,19368,0.006064585588258353,1.0,1.0,,,,,
4843,430220,19372,0.006241753491330518,1.0,1.0,,,,,
4844,430320,19376,0.004874478267587581,1.0,1.0,,,,,
4845,430420,19380,0.0058109347785879825,1.0,1.0,,,,,
4846,430520,19384,0.005535003282207925,1.0,1.0,,,,,
4847,430620,19388,0.006249181983593862,1.0,1.0,,,,,
4848,430688,19392,0.0064416065609527355,1.0,1.0,,,,,
4849,430756,19396,0.006331318097879937,1.0,1.0,0.00784491870617444,1.0,1.0,,
4850,430824,19400,0.007457537513840719,1.0,1.0,,,,,
4851,430924,19404,0.005534870866798088,1.0,1.0,,,,,
4852,430992,19408,0.005886314649816126,1.0,1.0,,,,,
4853,431060,19412,0.005652479068895069,1.0,1.0,,,,,
4854,431128,19416,0.007166731230975528,1.0,1.0,,,,,
4855,431228,19420,0.0052662814025017,1.0,1.0,,,,,
4856,431328,19424,0.005997684238214827,1.0,1.0,,,,,
4857,431396,19428,0.007600688708066743,1.0,1.0,0.00781518684793504,1.0,1.0,,
4858,431496,19432,0.005107417097246317,1.0,1.0,,,,,
4859,431564,19436,0.0057511012836601065,1.0,1.0,,,,,
4860,431664,19440,0.004835775359148495,1.0,1.0,,,,,
4861,431764,19444,0.006786724604059441,1.0,1.0,,,,,
4862,431832,19448,0.010409016822719152,1.0,1.0,,,,,
4863,431932,19452,0.005714963108760192,1.0,1.0,,,,,
4864,432032,19456,0.00537420370854259,1.0,1.0,,,,,
4865,432100,19460,0.010819937831185095,1.0,1.0,0.007740872839039322,1.0,1.0,,
4866,432168,19464,0.006423007586599993,1.0,1.0,,,,,
4867,432300,19468,0.004753807811922277,1.0,1.0,,,,,
4868,432368,19472,0.006458184951039101,1.0,1.0,,,,,
4869,432468,19476,0.0062886437567655495,1.0,1.0,,,,,
4870,432568,19480,0.007242801467710625,1.0,1.0,,,,,
4871,432636,19484,0.006198676793111044,1.0,1.0,,,,,
4872,432736,19488,0.006537152752481176,1.0,1.0,,,,,
4873,432868,19492,0.005201137189083665,1.0,1.0,0.007923282094840403,1.0,1.0,,
4874,432968,19496,0.004700415295313831,1.0,1.0,,,,,
4875,433036,19500,0.0069748764121990445,1.0,1.0,,,,,
4876,433136,19504,0.004720549924856504,1.0,1.0,,,,,
4877,433236,19508,0.005413295351687755,1.0,1.0,,,,,
4878,433304,19512,0.0064022949409245555,1.0,1.0,,,,,
4879,433404,19516,0.0056026769676207405,1.0,1.0,,,,,
4880,433472,19520,0.008541568720101528,1.0,1.0,,,,,
4881,433572,19524,0.004992960861906112,1.0,1.0,0.008933373971637765,1.0,1.0,,
4882,433640,19528,0.007941119249222623,1.0,1.0,,,,,
4883,433740,19532,0.006094756986973617,1.0,1.0,,,,,
4884,433840,19536,0.006767326983535161,1.0,1.0,,,,,
4885,433940,19540,0.005448300573082848,1.0,1.0,,,,,
4886,434040,19544,0.006122126325567148,1.0,1.0,,,,,
4887,434108,19548,0.006413410149328555,1.0,1.0,,,,,
4888,434176,19552,0.007196263673576144,1.0,1.0,,,,,
4889,434276,19556,0.005240553503074144,1.0,1.0,0.008142310392708223,1.0,1.0,,
4890,434376,19560,0.005972478243064122,1.0,1.0,,,,,
4891,434476,19564,0.004507383282336453,1.0,1.0,,,,,
4892,434576,19568,0.005891526848597717,1.0,1.0,,,,,
4893,434676,19572,0.005468628448822344,1.0,1.0,,,,,
4894,434744,19576,0.009039466054028082,1.0,1.0,,,,,
4895,434844,19580,0.006382153632350611,1.0,1.0,,,,,
4896,434912,19584,0.005838153106963304,1.0,1.0,,,,,
4897,435012,19588,0.005767066133401073,1.0,1.0,0.008921704062701208,1.0,1.0,,
4898,435112,19592,0.006678634409982086,1.0,1.0,,,,,
4899,435244,19596,0.006808120493419238,1.0,1.0,,,,,
4900,435312,19600,0.00776470938917285,1.0,1.0,,,,,
4901,435412,19604,0.005265493821646216,1.0,1.0,,,,,
